"","O3","CO","NO","NO2","PM10","SO2"
"5776",0,0,0,0,0,0
"5777",0,0.278174094985247,0,0,0.765035958286116,0
"5778",0,1.1951994293448,1.4073961711393,0,1.23108905707756,0.780916069075015
"5779",0,0.882432064897176,0.775462589747533,0,0.342542049972143,0.529261582780196
"5780",0,0.234853708987405,0,0,0,0.939009978638343
"5781",0,0.00509256593094509,0,0,1.04110717573666,0.783234821175606
"5782",0,0.209253412041848,0.285608127309065,0,0.84331786622641,1.36900511511091
"5783",0,0.225970564752557,0.0719149258376686,0,0.424785703189649,0.931454264281008
"5784",0,0,0,0,0,0
"5785",0,0,0,0,0,0
"5786",0,0,0,0,0,0
"5787",0,0,0,0,0,0
"5788",0,0,0,0,0,0
"5789",0,0,0,0,0,0
"5790",0,0,0,0,0,0
"5791",0,0,0,0,0,0
"5792",0,0,0,0,0,0
"5793",0,0,0,0,0,0
"5794",0,0,0.200032535154829,0,0,0
"5795",0,0,0,0,0,0
"5796",0,0,0,0,0,0
"5797",0,0,0,0,0,0
"5798",0,0,0,0,0,0
"5799",0,0,0,0,0,0
"5800",0,0,0,0,0,0
"5801",0,0,0,0,0,0
"5802",0,0,0,0,0,0
"5803",0,0,0,0,0,0
"5804",0,0,0,0,0,0
"5805",0,0,0,0,0,0
"5806",0,0,0,0,0,0
"5807",0,0,0,0,0,0
"5808",0,0,0,0,0,0
"5809",0,0,0,0,0,0
"5810",0,0,0,0,0,0
"5811",0,0,0,0,0,0
"5812",0,0,0,0,0,0
"5813",0,0,0,0,0,0
"5814",0,0,0,0,0,0
"5815",0,0,0,0,0,0
"5816",0,0,0,0,0,0
"5817",0,0,0,0,0,0
"5818",0,0,0,0,0,0
"5819",0,0,0,0,0,0
"5820",0,0,0,0,0,0
"5821",0,0,0,0,0,0
"5822",0,0,0,0,0,0
"5823",0,0,0,0,0,0
"5824",0,0,0,0,0,0
"5825",0,0,0,0,0,0
"5826",0,0,0,0,0,0
"5827",0,0,0,0,0,0
"5828",0,0,0,0,0,0
"5829",0,0,0,0,0,0
"5830",0,0,0,0,0,0
"5831",0,0,0,0,0,0
"5832",0,0,0,0,0,0
"5833",0,0,0,0,0,0
"5834",0,0,0,0,0,0
"5835",0,0,0,0,0,0
"5836",0,0,0,0,0,0
"5837",0,0,0,0,0,0
"5838",0,0,0,0,0,0
"5839",0,0,0,0,0,0
"5840",0,0,0,0,0,0
"5841",0,0,0,0,0,0
"5842",0,0,0,0,0,0
"5843",0,0,0,0,0,0
"5844",0,0,0,0,0,0
"5845",0,0,0,0,0,0
"5846",0,0,0,0,0,0
"5847",0,0,0,0,0,0
"5848",0,0,0,0,0,0
"5849",0,0,0,0,0,0
"5850",0,0,0,0,0,0
"5851",0,0,0,0,0,0
"5852",0,0,0,0,0,0
"5853",0,0,0,0,0,0
"5854",0,0,0,0,0,0
"5855",0,0,0,0,0,0
"5856",0,0,0,0,0,0
"5857",0,0,0,0,0,0
"5858",0,0,0,0,0,0
"5859",0,0,0,0,0,0
"5860",0,0,0,0,0,0
"5861",0,0,0,0,0,0
"5862",0,0,0,0,0,0
"5863",0,0,0,0,0,0
"5864",0,0,0,0,0,0
"5865",0,0,0,0,0,0
"5866",0,0,0,0,0,0
"5867",0,0,0,0,0,0
"5868",0,0,0,0,0,0
"5869",0,0,0,0,0,0
"5870",0,0,0,0,0,0
"5871",0,0,0,0,0,0
"5872",0,0,0,0,0,0
"5873",0,0,0,0,0,0
"5874",0,0,0,0,0,0
"5875",0,0,0,0,0,0
"5876",0,0,0,0.572242721952196,0,0
"5877",0,0,0,0.428303927317678,0,0
"5878",0,0,0,0,0,0
"5879",0,0,0,0,0,0
"5880",0,0,0,0,0,0
"5881",0,0,0,0,0,0
"5882",0,0,0,0,0,0
"5883",0,0,0,0,0,0
"5884",0,0,0,0,0,0.410051205715233
"5885",0,0,0,0,0,0
"5886",0,0,0,0,0,0
"5887",0,0,0,0,0,0
"5888",0,0,0,0,0,0
"5889",0,0,0,0,0,0
"5890",0,0,0,0,0,0
"5891",0,0,0,0,0,0
"5892",0,0,0,0,0,0
"5893",0,0,0,0,0,0
"5894",0,0,0,0,0,0
"5895",0,0,0,0,0,0
"5896",0,0,0,0,0,0
"5897",0,0,0,0,0,0
"5898",0,0,0,0,0,0
"5899",0,0,0,0,0,0
"5900",0,0,0,0,0,0
"5901",0,0,0,0,0,0
"5902",0,0,0,0,0,0
"5903",0,0,0,0,0,0
"5904",0,0,0,0,0,0
"5905",0,0,0,0,0,0
"5906",0,0,0,0,0,0
"5907",0,0,0,0,0,0
"5908",0,0,0,0,0,0
"5909",0,0,0,0,0,0
"5910",0,0,0,0,0,0
"5911",0,0,0,0,0,0
"5912",0,0,0,0,0,0
"5913",0,0,0,0,0,0
"5914",0,0,0,0,0,0
"5915",0,0,0,0,0,0
"5916",0,0,0,0,0,0
"5917",0,0,0,0,0,0
"5918",0,0,0,0,0,0
"5919",0,0,0,0,0,0
"5920",0,0,0,0,0,0
"5921",0,0,0,0,0,0
"5922",0,0,0,0,0,0
"5923",0,0,0,0,0,0
"5924",0,0,0,0,0,0
"5925",0,0,0,0,0,0
"5926",0,0,0,0,0,0
"5927",0,0,0,0,0,0
"5928",0,0,0,0,0,0
"5929",0,0,0,0,0,0
"5930",0,0,0,0,0,0
"5931",0,0,0,0,0,0
"5932",0,0,0,0,0,0
"5933",0,0,0,0,0,0
"5934",0,0,0,0,0,0
"5935",0,0,0,0,0,0
"5936",0,0,0,0,0,0
"5937",0,0,0,0,0,0
"5938",0,0,0,0,0,0
"5939",0,0,0,0,0,0
"5940",0,0,0,0,0,0
"5941",0,0,0,0,0,0
"5942",0,0,0,0,0,0
"5943",0,0,0,0,0,0
"5944",0,0,0,0,0,0
"5945",0,0,0,0,0,0
"5946",0,0,0,0,0,0
"5947",0,0,0,0,0,0
"5948",0,0,0,0,0,0
"5949",0,0,0,0,0,0
"5950",0,0,0,0,0,0
"5951",0,0,0,0,0,0
"5952",0,0,0,0,0,0
"5953",0,0,0,0,0,0
"5954",0,0,0,0,0,0
"5955",0,0,0,0,0,0
"5956",0,0,0,0,0,0
"5957",0,0,0,0,0,0
"5958",0,0,0,0,0,0
"5959",0,0,0,0,0,0
"5960",0,0,0,0,0,0
"5961",0,0,0,0,0,0
"5962",0,0,0,0,0,0
"5963",0,0,0,0,0,0
"5964",0,0,0,0,0,0
"5965",0,0,0,0,0,0
"5966",0,0,0,0,0,0
"5967",0,0,0,0,0,0
"5968",0,0,0,0,0,0
"5969",0,0,0,0,0,0
"5970",0,0,0,0,0,0
"5971",0,0,0,0,0,0
"5972",0,0,0,0,0,0
"5973",0,0,0,0,0,0
"5974",0,0,0,0,0,0
"5975",0,0,0,0,0,0
"5976",0,0,0,0,0,0
"5977",0,0,0,0,0,0
"5978",0,0,0,0,0,0
"5979",0,0,0,0.143181377741423,0,0
"5980",0,0,0,0,0,0
"5981",0,0,0,0,0,0
"5982",0,0,0,0.295007112529444,0,0
"5983",0,0,0,0.936198222832647,0,0
"5984",0,0,0,0.145978245006393,0,0
"5985",0,0,0,0.627843439698111,0,0
"5986",0,0,0,0.036847784244401,0,0
"5987",0,0,0,0.0622183299630665,0,0
"5988",0,0,0,0,0,0
"5989",0,0,0,0,0,0
"5990",0,0,0,0.0347499157196067,0,0
"5991",0,0,0,0,0,0
"5992",0,0,0,0.129995143648715,0,0
"5993",0,0,0,0,0,0
"5994",0,0,0,0,0,0
"5995",0,0,0,0.24012452321826,0,0
"5996",0,0,0,0.00771339136747429,0,0
"5997",0,0,0,0,0,0
"5998",0,0,0,0,0,0
"5999",0,0,0,0,0,0
"6000",0.244057253676218,0,0,0,0,0
"6001",0.296225306731065,0,0,0,0,0
"6002",0.149086580985336,0,0,0,0,0
"6003",0.0573777894585157,0,0,0,0,0
"6004",0.135169337767446,0,0,0,0,0
"6005",0.19086776314997,0,0,0,0,0
"6006",0.173423923023793,0,0,0,0,0
"6007",0,0,0,0,0,0
"6008",0,0,0,0,0,0
"6009",0,0,0,0,0,0
"6010",0,0,0,0,0,0
"6011",0,0,0,0,0,0
"6012",0,0,0,0,0,0
"6013",0,0,0,0,0,0
"6014",0,0,0,0,0,0
"6015",0,0,0,0,0,0
"6016",0,0,0,0,0,0
"6017",0,0,0,0,0,0
"6018",0,0,0,0,0,0
"6019",0,0,0,0,0,0
"6020",0,0,0,0,0,0
"6021",0,0,0,0,0,0
"6022",0,0,0,0,0,0
"6023",0,0,0,0,0,0
"6024",0,0,0,0,0,0
"6025",0,0,0,0,0,0
"6026",0,0,0,0,0,0
"6027",0,0,0,0,0,0
"6028",0,0,0,0,0,0
"6029",0,0,0,0,0,0
"6030",0,0,0,0,0,0
"6031",0,0,0,0,0,0
"6032",0,0,0,0,0,0
"6033",0,0,0,0,0,0
"6034",0,0,0,0,0,0
"6035",0,0,0,0,0,0
"6036",0,0,0,0,0,0
"6037",0,0,0,0,0,0
"6038",0,0,0,0,0,0
"6039",0,0,0,0,0,0
"6040",0,0,0,0,0,0
"6041",0,0,0,0,0,0
"6042",0,0,0,0,0,0
"6043",0,0,0,0,0,0
"6044",0,0,0,0,0,0
"6045",0,0,0,0,0,0
"6046",0,0,0,0,0,0
"6047",0,0,0,0,0,0
"6048",0,0,0,0,0,0.225830409155295
"6049",0,0,0,0,0,0
"6050",0,0,0,0,0,0
"6051",0,0,0,0,0,0
"6052",0,0,0,0,0,0
"6053",0,0,0,0,0,0
"6054",0,0,0,0,0,0
"6055",0,0,0,0,0,0
"6056",0,0,0,0,0,0
"6057",0,0,0,0,0,0
"6058",0,0,0,0,0,0
"6059",0,0,0,0,0,0
"6060",0,0,0,0,0,0
"6061",0,0,0,0,0,0
"6062",0,0,0,0,0,0
"6063",0,0,0,0,0,0
"6064",0,0,0,0,0,0
"6065",0,0,0,0,0,0
"6066",0,0,0,0,0,0
"6067",0,0,0,0,0,0
"6068",0,0,0,0,0,0
"6069",0,0,0,0,1.41120512101603,0
"6070",0,0,0,0,2.36361604650245,0
"6071",0,0,0,0,7.39226010962902,0
"6072",0,0,0,0,0,0
"6073",0,0,0,0,0,0
"6074",0,0,0,0,0,0
"6075",0,0,0,0,0,0
"6076",0,0,0,0,0,0
"6077",0,0,0,0,0,0
"6078",0,0,0,0,0,0
"6079",0,0,0,0,0,0
"6080",0,0,0,0,0,0
"6081",0,0,0,0,0,0
"6082",0,0,0,0,0,0
"6083",0,0,0,0,0,0
"6084",0,0,0,0,0,0
"6085",0,0,0,0,0,0
"6086",0,0.331418224633014,0,0,0,0
"6087",0,0.664329426705775,0,0,0,0
"6088",0,0.489270312143472,0,0,0,0
"6089",0,1.98290125278257,0,0,0,0
"6090",0,1.08012156233971,0,0,0,0
"6091",0,0.341352669380778,0,0,0,0
"6092",0,1.20195395739001,0,0,0,0
"6093",0,0.390821883051202,0,0,0,0
"6094",0,0.0519660102725945,0,0,0,0
"6095",0,0,0,0,0,0
"6096",0,0,0,0,0,0
"6097",0,0,0,0,0,0
"6098",0,0,0,0,0,0
"6099",0,0,0,0,0,0
"6100",0,0,0,0,0,0
"6101",0,0,0,0,0,0
"6102",0,0,0,0,0,0
"6103",0,0,0,0,0,0
"6104",0,0,0,0,0,0
"6105",0,0,0,0,0,0
"6106",0,0,0,0,0,0
"6107",0,0,0,0,0,0
"6108",0,0,0,0,0,0
"6109",0,0,0,0,0,0
"6110",0,0,0,0,0,0
"6111",0,0,0,0,0,0
"6112",0,0,0,0,0,0
"6113",0,0,0,0,0,0
"6114",0,0,0,0,0,0
"6115",0,0,0,0,0,0
"6116",0,0,0,0,0,0
"6117",0,0,0,0,0,0
"6118",0,0,0,0,0,0
"6119",0,0,0,0,0,0
"6120",0,0,0,0,0,0
"6121",0,0,0,0,0,0
"6122",0,0,0,0,0,0
"6123",0,0,0,0,0,0
"6124",0,0,0,0,0,0
"6125",0,0,0,0,0,0
"6126",0,0,0,0,0,0
"6127",0,0,0,0,0,0
"6128",0,0,0,0,0,0
"6129",0,0,0,0,0,0
"6130",0,0,0,0,0,0
"6131",0,0,0,0,0,0
"6132",0,0,0,0,0,0
"6133",0,0,0,0,0,0
"6134",0,0,0,0,0,0
"6135",0,0,0,0,0,0
"6136",0,0,0,0,0,0
"6137",0,0,0,0,0,0
"6138",0,0,0,0,0,0
"6139",0,0,0,0,0,0
"6140",0,0,0,0,0,0
"6141",0,0,0,0,0,0
"6142",0,0,0,0,0,0
"6143",0,0,0,0,0,0
"6144",0,0,0,1.08825449161347,0,0
"6145",0,0,0,1.23391920101034,0,0
"6146",0,0,0,1.87013723813956,0,0
"6147",0,0.696002786460384,0.495802692669889,1.93662365008075,0,0.145212511096859
"6148",0,0.972002147513869,1.49213146518639,1.74123003097825,0,0.0961473234965811
"6149",0,0.629343293349257,1.96349182066461,1.11498775934146,0,0.678298163079492
"6150",0,0.749934398897202,1.77397939848971,0.620012527026409,0,0.709042435488
"6151",0,0.248617252531364,1.51589403920962,0.631949084277293,0.0426657122392002,0.596758980561345
"6152",0,0.886511937920931,3.21258363583521,1.92974446848692,0.402897907432885,1.17529762589486
"6153",0,0.590283210395735,1.92144664005555,2.06044620617215,0.640782196532345,0.918718611481689
"6154",0,0.344162527502886,1.10659648116042,2.24853497099248,1.47013555265815,0.325072633999062
"6155",0,0,0,1.10684110960106,0,0
"6156",0,0,0,0,0.192333085400297,0
"6157",0,0,0,0,0.282833908297105,0
"6158",0,0,0,0,0,0
"6159",0,0,0,0,0.0131315528069718,0
"6160",0,0,0,0,0.419009283577078,0
"6161",0,0,0,0,0,0
"6162",0,0,0,0.163914212699515,0,0
"6163",0,0,0,0,0.332635455192442,0
"6164",0,0,0,0,0,0
"6165",0,0,0,0,0,0
"6166",0,0,0,0,0,0
"6167",0,0,0,0,0,0
"6168",0,0,0,0.056968790470072,0,0.189057104048079
"6169",0,0,0,0.136348693522513,0,0
"6170",0,0,0,0,0,0
"6171",0,0,0,0,0,0
"6172",0,0,0,0,0,0
"6173",0,0,0,0,0,0.029474538705599
"6174",0,0,0,0,0,0
"6175",0,0,0,0,0,0
"6176",0,0,0,0,0,0
"6177",0,0,0,0,0,0.104243351917795
"6178",0,0,0.30441988324302,0,0,0.00374775385010939
"6179",0,0,0,0,0,0
"6180",0,0,0,0,0,0
"6181",0,0,0,0,0,0
"6182",0,0,0,0,0,0
"6183",0,0,0,0,0,0
"6184",0,0,0,0,0,0
"6185",0,0,0,0,0,0
"6186",0,0,0,0,0,0
"6187",0,0,0,0,0,0
"6188",0,0,0,0,0,0
"6189",0,0,0,0,0,0
"6190",0,0,0,0,0,0
"6191",0,0,0,0,0,0
"6192",0,0,0,0.471822333654231,0,0
"6193",0,0,0,0,0,0
"6194",0,0,0,0,0,0
"6195",0,0,0,0,0,0
"6196",0,0,0,0,0,0
"6197",0,0,0,0,0,0
"6198",0,0,0,0,0,0
"6199",0,0,0,0,0,0
"6200",0,0,0,0,0,0
"6201",0,0,0,0,0,0
"6202",0,0,0,0,0,0
"6203",0,0,0,0,0,0
"6204",0,0,0,0,0,0
"6205",0,0,0,0,0,0
"6206",0,0,0,0,0,0
"6207",0,0,0,0.357528170872675,0,0
"6208",0,0,0,0,0,0
"6209",0,0,0,0,0,0
"6210",0,0,0,0,0,0
"6211",0,0,0,0.0552208086056101,0,0
"6212",0,0,0,0,0,0
"6213",0,0.491668602300367,0,0.0171656608710573,0,0
"6214",0,0.254050475850124,0,0.186620906849427,0,0
"6215",0,0.286989540222072,0,0.631990878373315,0,0
"6216",0,0,0,0,0,0
"6217",0,0,0,0,0,0
"6218",0,0,0,0,0,0
"6219",0,0,0,0,0,0
"6220",0,0,0,0,0,0
"6221",0,0,0,0,0,0
"6222",0,0,0,0,0,0
"6223",0,0,0,0,0,0
"6224",0,0,0,0,0,0
"6225",0,0,0,0,0,0
"6226",0,0,0,0,0,0
"6227",0,0,0,0,0,0
"6228",0,0,0,0,0,0
"6229",0,0,0,0,0.747181145064494,0
"6230",0,0,0,0,0,0
"6231",0,0,0,0,0,0
"6232",0,0,0,0,0,0
"6233",0,0,0,0,0,0
"6234",0,0,0,0,0,0
"6235",0,0,0,0,0,0
"6236",0,0,0,0,0,0
"6237",0,0,0,0,0,0
"6238",0,0,0,0,0,0
"6239",0,0,0,0,0,0
"6240",0,0,0,0,0,0
"6241",0,0,0,0,0,0
"6242",0,0,0,0,0,0
"6243",0.129229567150219,0,0,0,0,0
"6244",0.242159523512479,0,0,0,0,0
"6245",0.309952718976955,0,0,0,0,0
"6246",0,0,0,0,0,0
"6247",0,0,0,0,0,0
"6248",0,0,0,0,0,0
"6249",0,0,0,0,0,0
"6250",0.165197351460657,0,0,0,0,0
"6251",0,0,0,0,0,0
"6252",0.166714531533815,0,0,0,0,0
"6253",0,0,0,0,0,0
"6254",0,0,0,0,0,0
"6255",0,0,0,0,0,0
"6256",0,0,0,0,0,0
"6257",0,0,0,0,0,0
"6258",0,0,0,0,0,0
"6259",0,0,0,0,0,0
"6260",0,0,0,0,0,0
"6261",0,0,0,0,0,0
"6262",0,0,0,0,0,0
"6263",0,0,0,0,0,0
"6264",0,0,0,0,0,0
"6265",0,0,0,0,0,0
"6266",0,0,0,0,0,0
"6267",0,0,0,0,0,0
"6268",0,0,0,0,0,0
"6269",0,0,0,0,0,0
"6270",0,0,0,0,0,0
"6271",0,0,0,0,0,0
"6272",0,0,0,0,0,0
"6273",0,0,0,0,0,0
"6274",0,0,0,0,0,0
"6275",0,0,0,0,0,0
"6276",0,0,0,0,0,0
"6277",0,0,0,0,0,0
"6278",0,0,0,0,0,0
"6279",0,0,0,0,0,0
"6280",0,0,0,0,0,0
"6281",0,0,0,0,0,0
"6282",0,0,0,0,0,0
"6283",0,0,0,0,0,0
"6284",0,0,0,0,0,0
"6285",0,0,0,0,0,0
"6286",0,0,0,0,0,0
"6287",0,0,0,0,0,0
"6288",0,0,0,0.523339126518965,0,0
"6289",0,1.5027695790151,5.7333891872218,3.43067075113152,0,0.38659900843532
"6290",0,0.766143434501116,1.79483584460492,2.1209596127558,0,0
"6291",0,0.324574799749404,2.40442061368043,2.33014425652443,0,0
"6292",0,0,0.337860880753481,1.43362994452295,0,0
"6293",0,2.42380046981515,5.79722964988377,2.62459249622755,0,0
"6294",0,1.95316309865639,6.64312822698869,3.0530415013055,0,0.334688214816441
"6295",0,3.18163186003916,12.2801527299846,5.46457322019613,0,1.87489595468194
"6296",0,0.111163531136087,2.86080705627935,1.93734883029417,0,0
"6297",0,0,0,0.599091442095602,0,0
"6298",0,0,0,0.280603326232172,0,0
"6299",0,0,0,0.264478332621354,0,0
"6300",0,0,0,0,0,0
"6301",0,0,0,0,0,0
"6302",0,0,0,0,0,0
"6303",0,0,0,0,0,0
"6304",0,0,0,0,0,0
"6305",0,0,0,0,0,0
"6306",0,0,0,0,0,0
"6307",0,0,0,0,0,0
"6308",0,0,0,0,0,0
"6309",0,0,0,0.124433986777688,0,0
"6310",0,0,0,0,0,0
"6311",0,0,0,0,0,0
"6312",0,0,0,0,0,0
"6313",0.156505122124112,0,0,0,0,0
"6314",0,0,0,0,0,0
"6315",0,0,0,0,0,0
"6316",0,0,0,0,0,0
"6317",0,0,0,0,0,0
"6318",0,0,0,0,0,0
"6319",0,0,0,0,0,0
"6320",0,0,0,0,0.442274944246541,0
"6321",0,0,0,0,0.367406306009053,0
"6322",0,0,0,0,0.744558084514306,0
"6323",0,0,0,0,0.520962175741626,0
"6324",0,0,0,0,0.711005702446607,0
"6325",0,0,0,0,0.754589255023527,0
"6326",0,0,0,0,0.797750108603728,0
"6327",0,0,0,0,0.903944075111672,0
"6328",0,0,0,0,1.238995217165,0
"6329",0,0,0,0,1.42066225874904,0
"6330",0,0,0,0,0.926745086182797,0
"6331",0,0,0,0,1.46448439870994,0
"6332",0,0,0,0,1.28536751789566,0
"6333",0,0,0,0,1.43424091895841,0
"6334",0,0,0,0,0.81363669842224,0
"6335",0,0,0,0,0.294879160203221,0
"6336",0,0,0,0.282809689074321,0,0
"6337",0,0,0,0,0,0
"6338",0,0,0,0,0.0548137714584025,0
"6339",0,0,0,0,0.655716348467797,0
"6340",0,0,0,0,1.04219233842087,0
"6341",0,0,0,0,1.13095507279413,0
"6342",0,0,0,0,1.45394880204246,0
"6343",0,0,0,0,1.69580158368773,0
"6344",0,0,0,0,1.17536116908404,0
"6345",0,0,0,0,0.974827031041179,0
"6346",0,0,0,0,0.839418161778619,0
"6347",0,0,0,0,0.210404126095292,0.142525153531507
"6348",0,0,0,0,0.492136814495079,0.0779487104822516
"6349",0,0,0,0,0.0658285151462588,0
"6350",0,0,0,0,0.0870065310750905,0
"6351",0,0,0,0,0.213707928059705,0
"6352",0,0,0,0,0.819643397739787,0
"6353",0,0,0,0,0,0
"6354",0,0,0,0,0.726133451944016,0
"6355",0,0,0,0,2.32254992011244,0
"6356",0,0,0,0,1.4439809428977,0
"6357",0,0,0,0,0.662490435769751,0.543334344356321
"6358",0,0,0,0,0,0
"6359",0,0,0,0,0,0
"6360",0,0,0,0,0,0
"6361",0,0,0,0,0,0
"6362",0,0,0,0,0,0
"6363",0,0,0,0,0,0
"6364",0,0,0,0,0,0
"6365",0,0,0,0,0,0
"6366",0,0,0,0,0,0
"6367",0,0,0,0,0,0
"6368",0,0,0,0,0,0
"6369",0,0,0,0,0,0
"6370",0,0,0,0,0,0
"6371",0,0,0,0,0,0
"6372",0,0,0,0,0,0
"6373",0,0,0,0,0,0
"6374",0,0,0,0,0,0
"6375",0,0,0,0,0,0
"6376",0,0,0,0.0856397462272314,0,0
"6377",0,0,0,0.312073483336968,0,0
"6378",0,0,0,0,0,0
"6379",0,0,0,0,0,0
"6380",0,0,0,0,0,0
"6381",0,0,0,0,0,0
"6382",0,0,0,0,0,0
"6383",0,0,0,1.24060312028014,0,0
"6384",0,0,0,0,0,0.33339950738726
"6385",0,0,0,0,0,0.31169593850389
"6386",0,0,0,0,0,0.211027808323268
"6387",0,0,0,0,0,0.387882742465181
"6388",0,0,0,0,0,0.240035641780757
"6389",0,0,0,0,0,0.396223356979378
"6390",0,0,0,0,0,0.272649358352906
"6391",0,0,0,0,0,0.249522715715388
"6392",0,0,0,0,0,0.038164795327515
"6393",0,0,0,0,0,0.0957285380739001
"6394",0,0,0,0,0,0.115058898490746
"6395",0,0,0,0,0,0
"6396",0,0,0,0,0,0.0909623090404843
"6397",0,0,0,0,0,0.345851474059
"6398",0,0,0,0,0,0.415934969207725
"6399",0,0,0,0,0,0.279846197290955
"6400",0,0,0,0,0,0.5617073849089
"6401",0,0,0,0,0,0.455974170517434
"6402",0,0,0,0,0,0.565444703038195
"6403",0,0,0,0,0,0.751140592267689
"6404",0,0,0,0,0,0.741358577644263
"6405",0,0,0,0,0,0.823832793893426
"6406",0,0,0,0,0,0.942374928109786
"6407",0,0,0,0,0,0
"6408",0,0,0,0,0,0
"6409",0,0,0,0,0,0
"6410",0,0,0,0,0,0
"6411",0,0,0,0,0,0
"6412",0,0,0,0,0,0
"6413",0,0,0,0,0,0
"6414",0,0,0,0,0,0
"6415",0,0,0,0,0,0
"6416",0,0,0,0,0,0
"6417",0,0,0,0,0,0
"6418",0,0,0,0,0,0
"6419",0,0,0,0,0,0
"6420",0,0,0,0,0,0
"6421",0,0,0,0,0,0
"6422",0,0,0,0,0,0
"6423",0,0,0,0,0,0
"6424",0,0,0,0,0,0
"6425",0,0,0,0,0,0
"6426",0,0,0,0,0,0
"6427",0,0,0,0,0,0
"6428",0,0,0,0,0,0
"6429",0,0,0,0,0,0
"6430",0,0,0,0,0,0
"6431",0,0,0,0,0,0
"6432",0,0,0,0,0,0
"6433",0,0,0,0,0,0
"6434",0.0176522780107065,0,0,0,0,0
"6435",0,0,0,0,0,0
"6436",0,0,0,0,0,0
"6437",0.0126233266731712,0,0,0,0,0
"6438",0,0,0,0,0,0
"6439",0,0,0,0,0,0
"6440",0,0,0,0,0,0
"6441",0,0,0,0,0,0
"6442",0,0,0,0,0,0
"6443",0,0,0,0,0,0
"6444",0,0,0,0,0,0
"6445",0,0,0,0,0,0
"6446",0,0,0,0,0,0
"6447",0,0,0,0,0,0
"6448",0,0,0,0,0,0
"6449",0,0,0,0,0,0
"6450",0,0,0,0,0,0
"6451",0,0,0,0,0,0
"6452",0,0,0,0,0,0
"6453",0,0,0,0,0,0
"6454",0,0,0,0,0,0
"6455",0,0,0,0,0,0
"6456",0,0,0,0,0,0
"6457",0.311422451899256,0,0,0,0,0
"6458",0.53107947873527,0,0,0,0,0
"6459",0.486121306830361,0,0,0,0,0
"6460",0.738329758435127,0,0,0,0,0
"6461",0.663413835280818,0,0,0,0,0
"6462",0.399536551718072,0,0,0,0,0
"6463",0,0,0,0,0,0
"6464",0,0,0,0,0,0
"6465",0,0,0,0,0,0
"6466",0,0,0,0,0,0
"6467",0,0,0,0,0,0
"6468",0,0,0,0,0,0
"6469",0,0,0,0,0,0
"6470",0,0,0,0,0,0
"6471",0,0,0,0,0,0
"6472",0,0,0,0,0,0
"6473",0,0,0,0,0,0
"6474",0,0,0,0,0,0
"6475",0,0,0,0,0,0
"6476",0,0,0,0,0,0
"6477",0,0,0,0,0,0
"6478",0,0,0,0,0,0
"6479",0,0,0,0,0,0
"6480",0,0.0218623653938379,0,0,0,0
"6481",0,0,0,0,0,0
"6482",0,0.0887831505021119,0,0,0,0
"6483",0,0,0,0,0,0
"6484",0,0,0,0,0,0
"6485",0,0,0,0,0,0
"6486",0,0,0,0,0,0
"6487",0,0,0,0,0,0
"6488",0,0,0,0,0,0
"6489",0,0.64152216877765,0,0,0,0
"6490",0,0.307764414913633,0,0,0,0
"6491",0,1.89699389916818,0,0,0,0
"6492",0,2.32362399885669,0,0,0,0
"6493",0,2.03514530382031,0,0,0,0
"6494",0,1.41329924002576,0,0,0,0
"6495",0,1.57573747833517,0,0,0,0
"6496",0,2.1404301593741,0,0,0,0
"6497",0,2.12213011244245,0,0,0,0
"6498",0,1.56167351945574,0,0,0,0
"6499",0,2.26945930892766,0,0,0,0.0287229630770154
"6500",0,1.76174637119766,0,0,0,0
"6501",0,1.9374669950086,0,0,0,0
"6502",0,2.00651240246793,0,0,0,0
"6503",0,1.34984874164159,0,0,0,0
"6504",0,0,0,0,0,0
"6505",0,1.82269974976184,0,0,0,0
"6506",0,0.918745602372309,0,0,0,0
"6507",0,0.410481299290586,0,0,0,0
"6508",0,0.211527138697073,0,0,0,0.284393330828236
"6509",0,0.466276588489844,0,0,0,0
"6510",0,0.751863504514344,0.795266697409769,0,0,0
"6511",0,0.687395163857581,0.56107424328967,0,0,0
"6512",0,0.408206976115408,0,0,0,0
"6513",0,0,0,0,0,0
"6514",0,2.24036163638847,0,0,0,0
"6515",0,2.90711590471616,0,0,0,0
"6516",0,3.47264885747195,0,0,0,0
"6517",0,2.6894305192213,0,0,0,0
"6518",0,2.81480766589824,0,0,0,0
"6519",0,3.09162684587674,0,0,0,0
"6520",0,2.40200799825018,0,0,0,0
"6521",0,2.68099768771666,0,0,0,0
"6522",0,2.33452839507299,0,0,0,0
"6523",0,2.15045917778114,0,0,0,0
"6524",0,2.19371384085888,0,0,0,0
"6525",0,2.12519047391426,0,0,0,0
"6526",0,1.21540543568253,0,0,0,0
"6527",0,0.59832068666808,0,0,0,0
"6528",0,0,0,0,0,0
"6529",0,0,0,0,0,0
"6530",0,0,0,0,0,0
"6531",0,0,0,0,0,0
"6532",0,0,0,0,0,0
"6533",0,0,0,0,0,0
"6534",0,0,0,0,1.57810051176138,0
"6535",0,1.32782860871082,0,0,2.28359048233352,0
"6536",0,3.92456288075944,0,0,4.73148502369963,0
"6537",0,4.32775268463074,0,0,6.04328730422137,0
"6538",0,1.48419401388946,0,0,5.13501848012382,0
"6539",0,0,0,0,19.3870875993677,0
"6540",0,0,0,0,9.13624077288662,0
